Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Is_Verified,Length_Referent_Text,Pinned,Class
11,20,FALSE,accepted,0,FALSE,598,FALSE,56,FALSE,low
27,29,FALSE,accepted,0,FALSE,2660,FALSE,37,FALSE,low
55,57,TRUE,verified,40,TRUE,17568,TRUE,156,TRUE,high
64,65,FALSE,accepted,1,FALSE,419,FALSE,46,FALSE,low
14,27,FALSE,unreviewed,0,FALSE,419,FALSE,27,FALSE,low
40,50,TRUE,verified,2,TRUE,17568,TRUE,52,TRUE,high
50,53,FALSE,accepted,2,FALSE,8610,FALSE,110,FALSE,high
24,29,TRUE,verified,1,TRUE,8610,FALSE,45,TRUE,high
22,25,FALSE,accepted,0,TRUE,21495,TRUE,25,FALSE,high
23,24,FALSE,accepted,0,FALSE,693,FALSE,13,FALSE,low
21,22,FALSE,accepted,1,TRUE,10964,FALSE,52,FALSE,high
36,40,FALSE,accepted,1,FALSE,10964,FALSE,41,FALSE,high
18,19,FALSE,accepted,0,TRUE,8610,FALSE,37,FALSE,high
34,36,FALSE,accepted,2,FALSE,21495,TRUE,64,FALSE,high
65,67,FALSE,accepted,1,FALSE,8610,FALSE,34,FALSE,high
26,29,FALSE,accepted,0,FALSE,693,FALSE,15,FALSE,low
16,19,FALSE,accepted,0,FALSE,693,FALSE,28,FALSE,high
42,43,FALSE,accepted,0,FALSE,10964,FALSE,20,FALSE,high
29,38,FALSE,unreviewed,0,FALSE,598,FALSE,69,FALSE,low
52,57,FALSE,accepted,0,TRUE,17568,TRUE,40,FALSE,high
73,76,FALSE,accepted,0,FALSE,2503,TRUE,30,FALSE,low
66,67,FALSE,accepted,0,FALSE,2503,TRUE,7,FALSE,low
17,18,FALSE,accepted,0,FALSE,2503,TRUE,51,FALSE,low
27,28,FALSE,accepted,0,TRUE,10964,FALSE,6,FALSE,high
11,14,FALSE,accepted,0,FALSE,419,FALSE,16,FALSE,low
16,22,FALSE,accepted,0,FALSE,2660,FALSE,42,FALSE,low
36,40,FALSE,accepted,0,FALSE,10964,FALSE,102,FALSE,high
54,58,FALSE,accepted,0,FALSE,693,FALSE,122,FALSE,low
0,9,FALSE,unreviewed,0,FALSE,38,FALSE,44,FALSE,low
42,43,FALSE,accepted,2,TRUE,2503,TRUE,103,FALSE,low
34,36,FALSE,accepted,0,FALSE,2503,TRUE,21,FALSE,high
33,36,FALSE,accepted,0,TRUE,8610,FALSE,60,FALSE,high
20,24,TRUE,verified,60,TRUE,17568,TRUE,17,TRUE,high
22,23,FALSE,accepted,1,TRUE,38,FALSE,100,FALSE,high
28,29,FALSE,accepted,0,TRUE,21495,TRUE,28,FALSE,high
7,12,FALSE,accepted,0,TRUE,2503,TRUE,119,FALSE,high
26,31,FALSE,accepted,4,TRUE,598,FALSE,57,FALSE,high
47,51,TRUE,verified,8,TRUE,21495,TRUE,55,TRUE,high
84,89,FALSE,accepted,0,FALSE,21495,TRUE,28,FALSE,high
22,27,FALSE,accepted,0,FALSE,693,FALSE,54,FALSE,high
81,84,FALSE,accepted,0,FALSE,10964,FALSE,75,FALSE,low
33,34,FALSE,accepted,0,TRUE,2503,TRUE,41,FALSE,low
25,26,FALSE,accepted,0,TRUE,17568,TRUE,56,FALSE,high
39,43,FALSE,accepted,0,TRUE,17568,TRUE,17,FALSE,high
17,18,FALSE,accepted,1,FALSE,693,FALSE,109,FALSE,low
24,25,FALSE,accepted,10,TRUE,17568,TRUE,339,FALSE,high
30,38,FALSE,unreviewed,0,FALSE,419,FALSE,32,FALSE,low
6,7,FALSE,accepted,0,FALSE,2660,FALSE,139,FALSE,high
26,29,FALSE,accepted,0,FALSE,2660,FALSE,29,FALSE,high
17,18,FALSE,accepted,1,FALSE,2503,TRUE,47,FALSE,low
23,24,FALSE,accepted,2,TRUE,21495,TRUE,103,FALSE,high
14,23,FALSE,unreviewed,0,FALSE,419,FALSE,22,FALSE,low
19,22,FALSE,accepted,0,FALSE,2660,FALSE,148,FALSE,high
25,26,FALSE,accepted,0,FALSE,598,FALSE,107,FALSE,high
47,53,FALSE,accepted,0,FALSE,21495,TRUE,93,FALSE,high
47,49,FALSE,accepted,0,TRUE,2503,TRUE,55,FALSE,low
55,66,FALSE,accepted,0,FALSE,419,FALSE,24,FALSE,low
7,18,FALSE,unreviewed,0,FALSE,419,FALSE,41,FALSE,low
29,36,FALSE,accepted,0,FALSE,2503,TRUE,22,FALSE,low
22,24,FALSE,accepted,0,FALSE,21495,TRUE,165,FALSE,high
31,32,FALSE,accepted,0,FALSE,693,FALSE,146,FALSE,high
24,27,FALSE,accepted,0,FALSE,693,FALSE,30,FALSE,low
37,39,FALSE,unreviewed,0,FALSE,10964,FALSE,30,FALSE,low
25,26,FALSE,accepted,0,FALSE,8610,FALSE,126,FALSE,high
25,26,FALSE,accepted,0,FALSE,8610,FALSE,69,FALSE,high
14,22,FALSE,accepted,0,FALSE,2660,FALSE,148,FALSE,low
4,5,FALSE,accepted,3,TRUE,10964,FALSE,85,FALSE,high
29,36,FALSE,accepted,0,FALSE,2503,TRUE,17,FALSE,low
19,21,FALSE,accepted,0,FALSE,2503,TRUE,101,FALSE,low
14,16,FALSE,accepted,1,FALSE,2503,TRUE,19,FALSE,low
12,13,FALSE,accepted,2,FALSE,17568,TRUE,189,FALSE,high
19,20,FALSE,accepted,1,TRUE,10964,FALSE,42,FALSE,low
20,24,FALSE,accepted,1,TRUE,17568,TRUE,46,FALSE,high
45,46,FALSE,accepted,1,TRUE,8610,FALSE,58,FALSE,high
53,54,FALSE,accepted,1,FALSE,8610,FALSE,108,FALSE,high
24,25,FALSE,accepted,1,FALSE,8610,FALSE,187,FALSE,high
20,23,FALSE,unreviewed,1,TRUE,2660,FALSE,102,FALSE,high
34,36,TRUE,verified,10,FALSE,21495,TRUE,89,TRUE,high
5,20,FALSE,unreviewed,0,TRUE,38,FALSE,57,FALSE,low
25,36,FALSE,unreviewed,0,FALSE,419,FALSE,10,FALSE,low
39,44,FALSE,accepted,0,FALSE,2503,TRUE,42,FALSE,low
52,54,FALSE,accepted,1,FALSE,17568,TRUE,41,FALSE,high
6,7,FALSE,accepted,2,FALSE,2660,FALSE,50,FALSE,low
19,22,FALSE,accepted,0,FALSE,2660,FALSE,50,FALSE,high
48,51,FALSE,accepted,0,TRUE,17568,TRUE,48,FALSE,high
20,23,FALSE,accepted,0,TRUE,2660,FALSE,89,FALSE,high
2,17,FALSE,unreviewed,0,FALSE,38,FALSE,38,FALSE,low
44,57,FALSE,unreviewed,0,TRUE,598,FALSE,19,FALSE,low
32,35,FALSE,accepted,0,FALSE,2660,FALSE,249,FALSE,low
24,33,FALSE,accepted,0,FALSE,419,FALSE,29,FALSE,low
46,49,FALSE,accepted,1,TRUE,17568,TRUE,7,FALSE,high
20,25,FALSE,accepted,0,FALSE,419,FALSE,52,FALSE,low
29,32,FALSE,accepted,1,TRUE,17568,TRUE,149,FALSE,high
9,12,FALSE,accepted,1,FALSE,2660,FALSE,25,FALSE,high
39,43,FALSE,accepted,2,TRUE,17568,TRUE,20,FALSE,high
51,52,FALSE,accepted,1,TRUE,21495,TRUE,271,FALSE,high
40,41,FALSE,accepted,0,TRUE,10964,FALSE,101,FALSE,high
22,29,FALSE,accepted,0,FALSE,2660,FALSE,55,FALSE,low
14,22,FALSE,unreviewed,0,FALSE,2660,FALSE,35,FALSE,low
39,40,FALSE,accepted,0,TRUE,693,FALSE,65,FALSE,low
20,21,FALSE,accepted,5,FALSE,21495,TRUE,47,FALSE,high
26,35,FALSE,accepted,1,FALSE,598,FALSE,38,FALSE,low
24,25,FALSE,accepted,1,TRUE,17568,TRUE,95,FALSE,high
30,32,FALSE,accepted,0,TRUE,693,FALSE,29,FALSE,low
30,32,FALSE,accepted,1,TRUE,2660,FALSE,17,FALSE,high
7,12,FALSE,accepted,0,TRUE,2503,TRUE,27,FALSE,low
39,44,FALSE,accepted,0,FALSE,2503,TRUE,57,FALSE,low
20,31,FALSE,unreviewed,0,FALSE,598,FALSE,15,FALSE,low
28,29,FALSE,accepted,0,TRUE,21495,TRUE,70,FALSE,high
15,16,FALSE,accepted,4,FALSE,10964,FALSE,202,FALSE,high
30,32,FALSE,accepted,4,TRUE,2660,FALSE,53,FALSE,high
48,49,FALSE,accepted,0,FALSE,2503,TRUE,62,FALSE,low
0,3,FALSE,unreviewed,0,FALSE,38,FALSE,55,FALSE,low
7,18,FALSE,accepted,0,FALSE,419,FALSE,44,FALSE,low
39,44,FALSE,accepted,0,FALSE,2503,TRUE,42,FALSE,low
24,27,FALSE,unreviewed,0,FALSE,598,FALSE,57,FALSE,low
16,22,FALSE,accepted,0,FALSE,2660,FALSE,21,FALSE,high
1,12,FALSE,unreviewed,0,FALSE,419,FALSE,25,FALSE,low
18,27,FALSE,unreviewed,0,FALSE,693,FALSE,7,FALSE,low
11,20,FALSE,unreviewed,0,FALSE,598,FALSE,37,FALSE,low
48,51,FALSE,accepted,1,TRUE,17568,TRUE,31,FALSE,high
26,31,FALSE,unreviewed,0,TRUE,598,FALSE,99,FALSE,low
21,26,TRUE,verified,1,FALSE,693,FALSE,416,TRUE,high
73,77,FALSE,accepted,0,FALSE,17568,TRUE,31,FALSE,high
13,15,FALSE,accepted,0,FALSE,598,FALSE,40,FALSE,high
54,58,FALSE,accepted,0,FALSE,693,FALSE,39,FALSE,low
22,27,FALSE,accepted,0,TRUE,2660,FALSE,61,FALSE,high
24,25,FALSE,accepted,2,FALSE,8610,FALSE,59,FALSE,high
17,18,FALSE,accepted,1,TRUE,2503,TRUE,50,FALSE,high
26,29,FALSE,accepted,3,FALSE,693,FALSE,93,FALSE,high
16,22,FALSE,unreviewed,1,FALSE,419,FALSE,250,FALSE,low
37,42,FALSE,accepted,3,TRUE,17568,TRUE,45,FALSE,high
36,40,TRUE,verified,31,TRUE,21495,TRUE,38,TRUE,high
66,67,FALSE,accepted,0,TRUE,21495,TRUE,22,FALSE,low
14,23,FALSE,unreviewed,0,FALSE,419,FALSE,38,FALSE,low
20,21,FALSE,accepted,0,FALSE,21495,TRUE,85,FALSE,high
27,28,FALSE,accepted,0,TRUE,10964,FALSE,42,FALSE,high
18,19,FALSE,accepted,0,FALSE,10964,FALSE,186,FALSE,high
52,54,FALSE,accepted,0,FALSE,17568,TRUE,65,FALSE,high
34,35,FALSE,accepted,0,FALSE,2660,FALSE,30,FALSE,low
34,36,FALSE,accepted,0,TRUE,2503,TRUE,17,FALSE,low
33,36,FALSE,accepted,0,TRUE,8610,FALSE,48,FALSE,high
21,22,FALSE,accepted,0,TRUE,10964,FALSE,44,FALSE,low
8,16,FALSE,unreviewed,0,TRUE,598,FALSE,45,FALSE,low
42,43,FALSE,accepted,2,TRUE,419,FALSE,36,FALSE,low
18,32,FALSE,unreviewed,0,FALSE,419,FALSE,53,FALSE,low
39,44,FALSE,unreviewed,0,FALSE,2503,TRUE,66,FALSE,low
39,49,FALSE,unreviewed,0,FALSE,419,FALSE,31,FALSE,low
11,12,FALSE,accepted,0,FALSE,8610,FALSE,96,FALSE,high
35,39,TRUE,verified,4,FALSE,8610,FALSE,107,TRUE,high
26,29,FALSE,accepted,2,FALSE,2660,FALSE,87,FALSE,high
39,44,FALSE,accepted,0,FALSE,2503,TRUE,39,FALSE,low
38,41,FALSE,accepted,2,FALSE,2660,FALSE,47,FALSE,low
20,21,FALSE,accepted,3,FALSE,21495,TRUE,96,FALSE,high
30,35,FALSE,accepted,0,FALSE,2660,FALSE,25,FALSE,low
24,25,FALSE,accepted,9,TRUE,17568,TRUE,288,FALSE,high
47,49,FALSE,accepted,0,TRUE,2503,TRUE,27,FALSE,low
48,49,FALSE,accepted,0,FALSE,2503,TRUE,96,FALSE,low
21,26,FALSE,accepted,0,FALSE,419,FALSE,31,FALSE,low
54,58,FALSE,accepted,0,FALSE,693,FALSE,244,FALSE,low
43,47,FALSE,accepted,0,TRUE,419,FALSE,17,FALSE,low
31,34,FALSE,verified,2,TRUE,17568,TRUE,21,FALSE,high
53,54,FALSE,accepted,0,FALSE,21495,TRUE,127,FALSE,high
59,62,FALSE,accepted,0,TRUE,21495,TRUE,58,FALSE,low
21,26,FALSE,unreviewed,0,FALSE,419,FALSE,44,FALSE,low
22,24,TRUE,verified,43,FALSE,21495,TRUE,48,TRUE,high
39,40,FALSE,accepted,0,FALSE,693,FALSE,18,FALSE,low
4,5,FALSE,accepted,0,TRUE,10964,FALSE,77,FALSE,high
53,54,FALSE,accepted,2,FALSE,17568,TRUE,116,FALSE,low
18,22,FALSE,accepted,0,TRUE,17568,TRUE,61,FALSE,high
10,16,FALSE,accepted,0,TRUE,2660,FALSE,52,FALSE,high
98,101,FALSE,accepted,2,FALSE,21495,TRUE,265,FALSE,high
11,12,FALSE,accepted,3,FALSE,8610,FALSE,24,FALSE,high
13,15,FALSE,accepted,1,FALSE,598,FALSE,153,FALSE,high
29,30,FALSE,accepted,2,FALSE,21495,TRUE,112,FALSE,high
36,40,FALSE,accepted,0,FALSE,10964,FALSE,62,FALSE,high
60,62,FALSE,accepted,0,TRUE,10964,FALSE,33,FALSE,high
15,18,FALSE,accepted,1,FALSE,693,FALSE,35,FALSE,low
40,46,FALSE,accepted,0,TRUE,8610,FALSE,23,FALSE,low
45,48,FALSE,accepted,0,FALSE,693,FALSE,49,FALSE,low
25,26,FALSE,accepted,4,FALSE,598,FALSE,129,FALSE,high
20,31,FALSE,accepted,0,FALSE,598,FALSE,44,FALSE,low
37,40,FALSE,accepted,1,FALSE,693,FALSE,45,FALSE,low
44,57,FALSE,accepted,1,TRUE,598,FALSE,55,FALSE,low
24,25,FALSE,accepted,0,FALSE,8610,FALSE,115,FALSE,high
35,42,FALSE,accepted,0,FALSE,598,FALSE,13,FALSE,high
24,28,FALSE,accepted,0,FALSE,598,FALSE,51,FALSE,low
7,12,FALSE,accepted,1,TRUE,2503,TRUE,66,FALSE,low
34,36,FALSE,accepted,3,FALSE,21495,TRUE,30,FALSE,high
11,20,FALSE,accepted,0,FALSE,598,FALSE,25,FALSE,low
110,117,FALSE,accepted,0,FALSE,2503,TRUE,29,FALSE,low
36,40,FALSE,accepted,1,FALSE,10964,FALSE,16,FALSE,high
16,19,FALSE,unreviewed,2,TRUE,21495,TRUE,44,FALSE,high
26,29,FALSE,accepted,0,FALSE,2660,FALSE,60,FALSE,high
8,10,FALSE,accepted,0,FALSE,693,FALSE,54,FALSE,high
45,48,FALSE,accepted,0,FALSE,693,FALSE,62,FALSE,low
23,26,FALSE,accepted,0,TRUE,419,FALSE,136,FALSE,low
28,30,FALSE,accepted,0,TRUE,8610,FALSE,74,FALSE,high
134,137,FALSE,accepted,0,FALSE,21495,TRUE,10,FALSE,high
35,36,FALSE,accepted,0,FALSE,693,FALSE,56,FALSE,low
24,27,FALSE,accepted,0,TRUE,598,FALSE,25,FALSE,high
36,39,FALSE,unreviewed,0,FALSE,419,FALSE,42,FALSE,low
36,40,FALSE,accepted,0,TRUE,21495,TRUE,36,FALSE,high
40,42,FALSE,accepted,0,TRUE,17568,TRUE,20,FALSE,high
8,16,FALSE,unreviewed,0,TRUE,598,FALSE,121,FALSE,low
25,26,FALSE,accepted,0,FALSE,598,FALSE,143,FALSE,high
42,43,FALSE,accepted,0,FALSE,10964,FALSE,52,FALSE,high
27,29,FALSE,accepted,0,FALSE,2660,FALSE,152,FALSE,low
19,20,FALSE,accepted,0,FALSE,693,FALSE,29,FALSE,low
39,40,FALSE,accepted,0,TRUE,693,FALSE,196,FALSE,high
55,62,TRUE,verified,4,TRUE,8610,FALSE,57,TRUE,high
35,39,TRUE,verified,6,TRUE,8610,FALSE,6,TRUE,high
11,25,FALSE,unreviewed,0,FALSE,419,FALSE,128,FALSE,low
34,36,FALSE,accepted,1,TRUE,2503,TRUE,32,FALSE,low
22,27,FALSE,unreviewed,0,FALSE,693,FALSE,39,FALSE,low
19,20,FALSE,accepted,2,TRUE,2503,TRUE,67,FALSE,low
25,36,FALSE,unreviewed,0,FALSE,419,FALSE,102,FALSE,low
81,84,FALSE,accepted,0,FALSE,10964,FALSE,53,FALSE,high
21,26,FALSE,accepted,1,FALSE,693,FALSE,52,FALSE,high
30,33,FALSE,accepted,1,TRUE,693,FALSE,42,FALSE,low
53,54,FALSE,accepted,0,FALSE,21495,TRUE,39,FALSE,high
25,27,FALSE,accepted,2,FALSE,8610,FALSE,326,FALSE,high
2,9,FALSE,unreviewed,0,FALSE,38,FALSE,24,FALSE,low
31,58,TRUE,accepted,0,FALSE,10964,FALSE,93,FALSE,low
11,14,FALSE,accepted,1,FALSE,419,FALSE,123,FALSE,low
26,27,FALSE,accepted,0,FALSE,693,FALSE,36,FALSE,high
24,27,FALSE,accepted,0,TRUE,598,FALSE,140,FALSE,high
50,52,FALSE,unreviewed,0,FALSE,2503,TRUE,3,FALSE,low
98,101,FALSE,accepted,0,FALSE,21495,TRUE,25,FALSE,high
18,24,FALSE,unreviewed,1,TRUE,10964,FALSE,52,FALSE,low
18,19,FALSE,accepted,0,TRUE,21495,TRUE,53,FALSE,high
23,24,FALSE,accepted,0,FALSE,693,FALSE,36,FALSE,low
13,15,FALSE,accepted,0,TRUE,21495,TRUE,40,FALSE,high
14,22,FALSE,unreviewed,0,FALSE,2660,FALSE,107,FALSE,low
14,23,FALSE,unreviewed,0,FALSE,419,FALSE,87,FALSE,low
24,27,FALSE,unreviewed,1,TRUE,598,FALSE,37,FALSE,low
4,13,FALSE,accepted,0,FALSE,598,FALSE,128,FALSE,low
12,16,FALSE,accepted,0,TRUE,21495,TRUE,145,FALSE,high
53,55,FALSE,accepted,0,TRUE,17568,TRUE,9,FALSE,high
64,65,FALSE,accepted,0,FALSE,419,FALSE,28,FALSE,low
10,11,FALSE,accepted,0,TRUE,10964,FALSE,58,FALSE,high
30,33,FALSE,accepted,0,TRUE,693,FALSE,49,FALSE,low
40,41,FALSE,accepted,0,TRUE,10964,FALSE,86,FALSE,high
39,40,FALSE,accepted,0,FALSE,693,FALSE,54,FALSE,high
38,39,FALSE,accepted,0,FALSE,21495,TRUE,30,FALSE,high
11,25,FALSE,accepted,0,FALSE,419,FALSE,100,FALSE,low
26,31,FALSE,accepted,0,TRUE,598,FALSE,47,FALSE,low
33,36,FALSE,accepted,0,TRUE,8610,FALSE,33,FALSE,low
32,42,TRUE,verified,17,TRUE,8610,FALSE,20,TRUE,high
19,21,FALSE,accepted,0,FALSE,598,FALSE,89,FALSE,low
53,54,FALSE,accepted,0,FALSE,17568,TRUE,63,FALSE,high
19,20,FALSE,accepted,0,TRUE,10964,FALSE,37,FALSE,high
44,46,FALSE,accepted,0,FALSE,2503,TRUE,26,FALSE,low
16,17,FALSE,accepted,0,FALSE,2503,TRUE,48,FALSE,low
64,65,FALSE,accepted,1,FALSE,419,FALSE,41,FALSE,low
13,15,FALSE,accepted,9,TRUE,21495,TRUE,79,FALSE,high
19,20,FALSE,accepted,0,TRUE,10964,FALSE,79,FALSE,high
59,62,FALSE,accepted,0,TRUE,21495,TRUE,57,FALSE,low
45,47,TRUE,verified,0,TRUE,10964,FALSE,21,TRUE,high
44,46,FALSE,accepted,0,FALSE,2503,TRUE,40,FALSE,low
12,13,FALSE,accepted,0,FALSE,8610,FALSE,68,FALSE,high
36,49,FALSE,unreviewed,0,FALSE,419,FALSE,32,FALSE,low
26,29,FALSE,unreviewed,0,FALSE,693,FALSE,303,FALSE,low
10,18,FALSE,unreviewed,0,FALSE,2660,FALSE,304,FALSE,low
55,57,FALSE,accepted,3,TRUE,17568,TRUE,55,FALSE,high
22,24,FALSE,accepted,0,FALSE,693,FALSE,116,FALSE,low
12,13,FALSE,accepted,0,TRUE,10964,FALSE,74,FALSE,high
20,21,FALSE,accepted,1,FALSE,21495,TRUE,20,FALSE,high
22,27,FALSE,accepted,0,FALSE,693,FALSE,44,FALSE,high
23,26,FALSE,accepted,1,TRUE,419,FALSE,252,FALSE,low
25,26,FALSE,accepted,0,FALSE,8610,FALSE,42,FALSE,high
110,117,FALSE,accepted,0,FALSE,2503,TRUE,33,FALSE,low
31,58,FALSE,accepted,0,FALSE,10964,FALSE,45,FALSE,high
28,29,FALSE,accepted,0,FALSE,10964,FALSE,86,FALSE,high
26,31,FALSE,accepted,0,TRUE,598,FALSE,61,FALSE,low
11,14,FALSE,unreviewed,0,FALSE,419,FALSE,46,FALSE,low
39,49,FALSE,unreviewed,1,FALSE,419,FALSE,41,FALSE,low
5,20,FALSE,unreviewed,0,TRUE,38,FALSE,98,FALSE,low
11,12,FALSE,accepted,4,FALSE,8610,FALSE,88,FALSE,high
20,21,FALSE,accepted,1,TRUE,10964,FALSE,59,FALSE,high
43,45,FALSE,accepted,0,FALSE,2503,TRUE,46,FALSE,low
5,18,FALSE,unreviewed,0,FALSE,419,FALSE,25,FALSE,low
32,42,TRUE,verified,21,TRUE,8610,FALSE,45,TRUE,high
23,24,FALSE,accepted,0,FALSE,10964,FALSE,78,FALSE,high
2,9,FALSE,unreviewed,0,FALSE,38,FALSE,79,FALSE,low
54,56,FALSE,accepted,0,TRUE,17568,TRUE,18,FALSE,high
42,43,FALSE,accepted,0,TRUE,2503,TRUE,43,FALSE,high
19,22,FALSE,accepted,0,FALSE,2660,FALSE,58,FALSE,high
10,16,FALSE,accepted,0,FALSE,598,FALSE,50,FALSE,low
13,18,FALSE,unreviewed,3,FALSE,693,FALSE,151,FALSE,high
12,15,FALSE,unreviewed,1,FALSE,2660,FALSE,39,FALSE,low
34,36,FALSE,accepted,0,TRUE,2503,TRUE,47,FALSE,low
54,56,FALSE,accepted,1,TRUE,17568,TRUE,53,FALSE,low
39,44,FALSE,unreviewed,0,FALSE,2503,TRUE,114,FALSE,low
14,27,FALSE,unreviewed,0,FALSE,419,FALSE,69,FALSE,low
42,48,FALSE,accepted,0,FALSE,2503,TRUE,54,FALSE,low
0,6,FALSE,unreviewed,0,FALSE,38,FALSE,42,FALSE,low
42,43,FALSE,accepted,0,FALSE,10964,FALSE,37,FALSE,high
22,26,FALSE,accepted,0,FALSE,2660,FALSE,297,FALSE,low
24,29,FALSE,verified,1,TRUE,8610,FALSE,19,FALSE,high
37,39,FALSE,accepted,1,FALSE,10964,FALSE,49,FALSE,low
29,38,FALSE,unreviewed,1,FALSE,598,FALSE,46,FALSE,low
10,16,FALSE,accepted,1,TRUE,2660,FALSE,28,FALSE,low
16,17,FALSE,accepted,0,FALSE,2503,TRUE,25,FALSE,low
9,10,FALSE,accepted,0,TRUE,10964,FALSE,184,FALSE,high
23,24,FALSE,accepted,0,FALSE,693,FALSE,18,FALSE,high
9,12,FALSE,unreviewed,1,FALSE,2660,FALSE,16,FALSE,low
9,16,FALSE,accepted,0,FALSE,598,FALSE,52,FALSE,low
29,30,FALSE,accepted,0,TRUE,2503,TRUE,39,FALSE,low
19,21,FALSE,accepted,0,FALSE,598,FALSE,21,FALSE,low
40,52,FALSE,accepted,0,FALSE,419,FALSE,45,FALSE,low
26,28,FALSE,accepted,0,FALSE,2660,FALSE,69,FALSE,high
29,34,FALSE,accepted,0,TRUE,2660,FALSE,13,FALSE,low
29,34,FALSE,accepted,0,TRUE,2660,FALSE,64,FALSE,low
6,12,FALSE,accepted,0,FALSE,598,FALSE,53,FALSE,high
19,22,FALSE,unreviewed,0,FALSE,2660,FALSE,59,FALSE,low
38,41,FALSE,unreviewed,0,FALSE,2660,FALSE,51,FALSE,low
18,24,FALSE,accepted,0,TRUE,10964,FALSE,32,FALSE,high
21,24,FALSE,accepted,0,TRUE,8610,FALSE,37,FALSE,high
81,84,FALSE,accepted,0,FALSE,10964,FALSE,16,FALSE,high
134,137,FALSE,accepted,1,FALSE,21495,TRUE,21,FALSE,high
17,24,FALSE,unreviewed,0,FALSE,598,FALSE,21,FALSE,low
30,33,FALSE,unreviewed,0,TRUE,693,FALSE,41,FALSE,low
30,38,FALSE,accepted,0,FALSE,419,FALSE,113,FALSE,low
98,101,TRUE,verified,3,FALSE,21495,TRUE,163,TRUE,high
53,54,FALSE,accepted,0,FALSE,17568,TRUE,17,FALSE,high
36,39,FALSE,accepted,0,FALSE,419,FALSE,82,FALSE,low
36,39,FALSE,accepted,0,FALSE,419,FALSE,26,FALSE,low
11,25,FALSE,accepted,1,FALSE,419,FALSE,43,FALSE,low
42,43,FALSE,accepted,0,TRUE,2503,TRUE,15,FALSE,high
36,40,FALSE,accepted,0,FALSE,10964,FALSE,63,FALSE,high
47,49,FALSE,accepted,0,TRUE,2503,TRUE,50,FALSE,high
26,35,FALSE,unreviewed,0,FALSE,598,FALSE,36,FALSE,low
27,29,FALSE,accepted,0,FALSE,2660,FALSE,52,FALSE,low
18,19,FALSE,accepted,0,TRUE,8610,FALSE,82,FALSE,high
28,29,FALSE,accepted,0,FALSE,10964,FALSE,165,FALSE,high
7,12,FALSE,accepted,0,TRUE,2503,TRUE,62,FALSE,low
18,19,FALSE,accepted,3,FALSE,10964,FALSE,45,FALSE,high
22,23,FALSE,accepted,1,TRUE,38,FALSE,113,FALSE,low
64,65,FALSE,accepted,2,FALSE,419,FALSE,26,FALSE,low
18,22,FALSE,accepted,2,TRUE,17568,TRUE,72,FALSE,high
29,36,FALSE,accepted,0,FALSE,2503,TRUE,34,FALSE,low
50,57,FALSE,unreviewed,0,FALSE,2503,TRUE,40,FALSE,low
37,38,FALSE,accepted,0,TRUE,8610,FALSE,137,FALSE,low
17,18,FALSE,accepted,0,FALSE,693,FALSE,43,FALSE,low
13,15,FALSE,accepted,0,FALSE,598,FALSE,97,FALSE,high
17,18,FALSE,accepted,2,FALSE,693,FALSE,206,FALSE,low
16,17,FALSE,accepted,0,FALSE,2503,TRUE,51,FALSE,low
47,51,FALSE,accepted,0,TRUE,10964,FALSE,49,FALSE,high
17,19,FALSE,accepted,0,FALSE,2660,FALSE,168,FALSE,high
11,12,FALSE,accepted,1,FALSE,8610,FALSE,21,FALSE,low
26,37,FALSE,unreviewed,0,TRUE,598,FALSE,36,FALSE,low
21,26,FALSE,unreviewed,0,FALSE,693,FALSE,45,FALSE,low
17,18,FALSE,accepted,11,TRUE,21495,TRUE,188,FALSE,high
66,67,FALSE,accepted,0,TRUE,21495,TRUE,19,FALSE,high
106,107,FALSE,accepted,0,FALSE,17568,TRUE,42,FALSE,high
43,47,FALSE,accepted,0,TRUE,419,FALSE,41,FALSE,low
43,48,FALSE,accepted,0,FALSE,2503,TRUE,15,FALSE,low
38,39,FALSE,accepted,0,FALSE,8610,FALSE,45,FALSE,high
29,38,FALSE,unreviewed,0,FALSE,598,FALSE,9,FALSE,low
17,18,FALSE,accepted,0,TRUE,2503,TRUE,30,FALSE,high
42,43,FALSE,accepted,0,FALSE,17568,TRUE,80,FALSE,low
30,31,FALSE,accepted,0,FALSE,2503,TRUE,69,FALSE,high
39,47,FALSE,unreviewed,0,FALSE,2660,FALSE,54,FALSE,low
67,68,FALSE,accepted,1,TRUE,2503,TRUE,129,FALSE,high
11,12,FALSE,accepted,0,FALSE,8610,FALSE,179,FALSE,high
50,53,FALSE,accepted,0,FALSE,8610,FALSE,21,FALSE,high
3,4,FALSE,accepted,0,FALSE,2660,FALSE,25,FALSE,low
24,29,FALSE,accepted,0,TRUE,8610,FALSE,16,FALSE,high
35,36,FALSE,accepted,1,FALSE,693,FALSE,14,FALSE,low
43,48,FALSE,accepted,0,FALSE,2503,TRUE,103,FALSE,low
12,16,FALSE,accepted,0,TRUE,21495,TRUE,25,FALSE,high
31,32,FALSE,accepted,0,FALSE,693,FALSE,105,FALSE,high
29,32,FALSE,accepted,0,TRUE,17568,TRUE,68,FALSE,high
4,13,FALSE,unreviewed,2,FALSE,598,FALSE,105,FALSE,low
4,5,FALSE,accepted,0,FALSE,2660,FALSE,67,FALSE,high
